Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
196	0	0	138	0	0	55.6667	1.58384	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__LK11
222	0	0	111	0	0	55.5	1.67332	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Shinella__Shinella__sp.__HZN7
0	0	0	0	0	332	55.3333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya
0	110	111	0	110	0	55.1667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__sp.__99
0	111	109	0	111	0	55.1667	1.09553	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__sp.__Hv1
195	0	0	135	0	0	55	1.58714	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Rhodospirillum__Rhodospirillum__centenum__Rhodospirillum__centenum__SW
196	0	0	134	0	0	55	1.58968	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__unclassified__Alphaproteobacteria__Polymorphum__Polymorphum__gilvum__Polymorphum__gilvum__SL003B-26A1
0	110	109	0	110	0	54.8333	1.09547	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Chitinophaga__Chitinophaga__arvensicola
0	110	109	0	110	0	54.8333	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__unclassified__Proteobacteria__unclassified__Proteobacteria__(miscellaneous)__Proteobacteria__bacterium__ST_bin12
0	110	109	0	110	0	54.8333	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodobacter__Rhodobacter__aestuarii
155	0	0	173	0	0	54.6667	1.55269	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Alcaligenaceae__Bordetella
0	109	109	0	109	0	54.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Kaistia__Kaistia__sp.__SCN__65-12
0	110	106	0	110	0	54.3333	1.09577	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__sp.__Root672
0	108	109	0	108	0	54.1667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Dongia__Dongia__sp.__URHE0060
181	0	0	143	0	0	54	1.56509	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Aurantimonadaceae__Aureimonas__Aureimonas__sp.__AU20
191	0	0	133	0	0	54	1.58599	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Xanthobacteraceae__Azorhizobium__Azorhizobium__caulinodans__Azorhizobium__caulinodans__ORS__571
196	0	0	128	0	0	54	1.59955	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__amorphae__Mesorhizobium__amorphae__CCNWGS0123
0	107	108	0	107	0	53.6667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__Tv2a-2
0	107	107	0	107	0	53.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Mucilaginibacter__Mucilaginibacter__gossypii
0	107	106	0	107	0	53.3333	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Tropicibacter__Tropicibacter__naphthalenivorans
0	106	106	0	106	0	53	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__unclassified__Alphaproteobacteria__unclassified__Alphaproteobacteria__(miscellaneous)__Alphaproteobacteria__bacterium__65-7
0	106	106	0	106	0	53	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Afipia
0	106	106	0	106	0	53	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter__Altererythrobacter__sp.__66-12
0	107	104	0	107	0	53	1.09564	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__unclassified__Planctomycetaceae__Planctomycetaceae__bacterium__SCGC__AG-212-F19
178	0	0	140	0	0	53	1.5657	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseobacter
0	106	105	0	106	0	52.8333	1.09547	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__unclassified__Bacteroidetes__unclassified__Bacteroidetes__(miscellaneous)__Bacteroidetes__bacterium__37-13
173	0	0	144	0	0	52.8333	1.55889	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Cellvibrionales__Halieaceae__Halioglobus__Halioglobus__pacificus
201	0	0	116	0	0	52.8333	1.63059	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__swuensis__Hymenobacter__swuensis__DY53
177	0	0	139	0	0	52.6667	1.56591	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Rhodopirellula__Rhodopirellula__baltica__Rhodopirellula__baltica__SH__1
191	0	0	125	0	0	52.6667	1.59908	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__branchiophilum__Flavobacterium__branchiophilum__FL-15
0	104	105	0	104	0	52.1667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__unclassified__Legionellales__Legionellales__bacterium__RIFCSPHIGHO2_12_FULL_42_9
0	104	105	0	104	0	52.1667	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__unclassified__Rhodobacteraceae__Rhodobacteraceae__bacterium__EhC02
0	105	103	0	105	0	52.1667	1.09553	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__arcticus
0	104	104	0	104	0	52	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__unclassified__Rhodobacteraceae__Rhodobacteraceae__bacterium__HLUCCA12
0	105	102	0	105	0	52	1.09565	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Porphyrobacter__Porphyrobacter__mercurialis
172	0	0	140	0	0	52	1.56137	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cyclobacteriaceae__Belliella__Belliella__baltica__Belliella__baltica__DSM__15883
184	0	0	128	0	0	52	1.58618	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Granulibacter__Granulibacter__bethesdensis
0	104	103	0	104	0	51.8333	1.09547	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__Ant20
0	104	102	0	104	0	51.6667	1.09554	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__unclassified__Bacteroidetes__unclassified__Bacteroidetes__(miscellaneous)__Bacteroidetes__bacterium__RIFCSPLOWO2_12_FULL_35_15
0	105	100	0	105	0	51.6667	1.09601	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Nostocales__Tolypothrichaceae__Hassallia__Hassallia__byssoidea__Hassallia__byssoidea__VB512170
0	104	101	0	104	0	51.5	1.09565	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Solitalea__Solitalea__canadensis
0	102	104	0	102	0	51.3333	1.09554	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__nyackensis
0	102	102	0	102	0	51	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Croceicoccus__Croceicoccus__sp.__H4
155	0	0	151	0	0	51	1.54939	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Azospirillum
0	102	100	0	102	0	50.6667	1.09554	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__67-36
0	101	101	0	101	0	50.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cytophagaceae__Siphonobacter__Siphonobacter__aquaeclarae
0	101	101	0	101	0	50.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Afipia__Afipia__sp.__P52-10
0	101	101	0	101	0	50.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pseudosphingobacterium__Pseudosphingobacterium__domesticum
195	0	0	108	0	0	50.5	1.64219	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Rufibacter__Rufibacter__sp.__DG15C
0	100	100	0	100	0	50	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__wittichii
0	100	100	0	100	0	50	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodobacter__Rhodobacter__vinaykumarii
191	0	0	107	0	0	49.6667	1.63891	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__denitrificans__Hyphomicrobium__denitrificans__ATCC__51888
163	0	0	134	0	0	49.5	1.56023	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Agrobacterium__Agrobacterium__vitis__Agrobacterium__vitis__S4
0	147	0	0	147	0	49	1.54919	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Burkholderia__Burkholderia__catudaia
169	0	0	125	0	0	49	1.575	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__Opitutae__Opitutales__Opitutaceae__Opitutus__Opitutus__terrae__Opitutus__terrae__PB90-1
0	0	0	160	0	133	48.8333	1.55903	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae
147	0	0	145	0	0	48.6667	1.54925	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Cupriavidus
169	0	0	123	0	0	48.6667	1.57776	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Aurantimonadaceae__Martelella__Martelella__mediterranea__Martelella__mediterranea__DSM__17316
162	0	0	127	0	0	48.1667	1.56614	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__unclassified__Betaproteobacteria__unclassified__Betaproteobacteria__(miscellaneous)__Betaproteobacteria__bacterium__GR16-43
177	0	0	112	0	0	48.1667	1.60689	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bosea__Bosea__sp.__RAC05
166	0	0	120	0	0	47.6667	1.57896	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bosea__Bosea__sp.__PAMC__26642
158	0	0	125	0	0	47.1667	1.56491	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax__Variovorax__sp.__PAMC__28711
170	0	0	112	0	0	47	1.59759	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae__Massilia__Massilia__putida
153	0	0	128	0	0	46.8333	1.55836	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Acidiphilium
161	0	0	120	0	0	46.8333	1.57373	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Marinilabiliales__Prolixibacteraceae__Draconibacterium__Draconibacterium__orientale
0	0	0	124	0	156	46.6667	1.5643	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Paenibacillus
173	0	0	107	0	0	46.6667	1.61246	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cyclobacteriaceae__Cyclobacterium__Cyclobacterium__amurskyense
145	0	0	134	0	0	46.5	1.551	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Leptospirales__Leptospiraceae__Turneriella__Turneriella__parva__Turneriella__parva__DSM__21527
163	0	0	116	0	0	46.5	1.58182	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Beijerinckiaceae__Methylocella__Methylocella__silvestris__Methylocella__silvestris__BL2
148	0	0	130	0	0	46.3333	1.55406	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Bernardetiaceae__Bernardetia__Bernardetia__litoralis__Bernardetia__litoralis__DSM__6794
150	0	0	125	0	0	45.8333	1.55877	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__Methylophilaceae__Methylovorus
151	0	0	124	0	0	45.8333	1.56035	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Cryomorphaceae__Owenweeksia__Owenweeksia__hongkongensis__Owenweeksia__hongkongensis__DSM__17368
144	0	0	127	0	0	45.1667	1.55376	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__Methylophilaceae__Candidatus__Methylopumilus__Candidatus__Methylopumilus__turicensis
139	0	0	130	0	0	44.8333	1.55049	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Phaeobacter
160	0	0	107	0	0	44.5	1.59432	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__melonis__Sphingomonas__melonis__TY
154	0	0	112	0	0	44.3333	1.57789	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__unclassified__Verrucomicrobia__unclassified__Verrucomicrobia__(miscellaneous)__Verrucomicrobia__bacterium__IMCC26134
165	0	0	101	0	0	44.3333	1.61505	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Nitrobacter__Nitrobacter__winogradskyi__Nitrobacter__winogradskyi__Nb-255
157	0	0	108	0	0	44.1667	1.58842	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Methylobacteriaceae__Methylobacterium__Methylobacterium__sp.__4-46
154	0	0	109	0	0	43.8333	1.58284	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Chelativorans__Chelativorans__sp.__BNC1
0	0	0	0	0	262	43.6667	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta
136	0	0	125	0	0	43.5	1.55126	root__cellular__organisms__Bacteria__Acidobacteria__Acidobacteriia__Acidobacteriales__Acidobacteriaceae__Granulicella__Granulicella__mallensis__Granulicella__mallensis__MP5ACTX8
157	0	0	103	0	0	43.3333	1.59853	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__sp.__YBL2
0	0	134	0	0	125	43.1667	1.5506	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__dothideomyceta__Dothideomycetes__Pleosporomycetidae__Pleosporales__Pleosporineae__Leptosphaeriaceae__Leptosphaeria__Leptosphaeria__maculans__species__complex__Leptosphaeria__maculans__Leptosphaeria__maculans__'brassicae'__group__Leptosphaeria__maculans__JN3
143	0	0	116	0	0	43.1667	1.56177	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Flammeovirgaceae__Flammeovirga__Flammeovirga__sp.__MY04
0	0	0	109	0	150	43.1667	1.57804	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Rhodococcus
149	0	0	107	0	0	42.6667	1.58016	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__sp.__LPB0140
152	0	0	104	0	0	42.6667	1.58952	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Agrobacterium__Agrobacterium__sp.__RAC06
140	0	0	115	0	0	42.5	1.56032	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__unclassified__Rhizobiales__Methyloceanibacter__Methyloceanibacter__caenitepidi
141	0	0	112	0	0	42.1667	1.56438	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Saprospiria__Saprospirales__Saprospiraceae__Saprospira__Saprospira__grandis__Saprospira__grandis__str.__Lewin
0	0	133	0	0	119	42	1.55278	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Blastocladiomycota__Blastocladiomycetes__Blastocladiales__Blastocladiaceae__Allomyces__Allomyces__macrogynus__Allomyces__macrogynus__ATCC__38327
0	0	147	0	0	104	41.8333	1.58293	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Chytridiomycota__Chytridiomycetes__Spizellomycetales__Spizellomycetaceae__Spizellomyces__Spizellomyces__punctatus__Spizellomyces__punctatus__DAOM__BR117
150	0	0	101	0	0	41.8333	1.59286	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Sinorhizobium/Ensifer__group__Ensifer__Ensifer__adhaerens
0	0	0	124	0	126	41.6667	1.54927	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae
143	0	0	107	0	0	41.6667	1.5731	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Nevskiales__Sinobacteraceae__Steroidobacter__Steroidobacter__denitrificans
140	0	0	108	0	0	41.3333	1.56842	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__Methylophilaceae__Methylophilus__Methylophilus__sp.__TWE2
136	0	0	110	0	0	41	1.56212	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Hydrogenophaga__Hydrogenophaga__sp.__LPB0072
141	0	0	105	0	0	41	1.57388	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Rhodomicrobium__Rhodomicrobium__vannielii__Rhodomicrobium__vannielii__ATCC__17100
146	0	0	100	0	0	41	1.5893	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Blastochloris__Blastochloris__viridis
136	0	0	105	0	0	40.1667	1.5683	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__Opitutae__Opitutales__Opitutaceae__unclassified__Opitutaceae__Opitutaceae__bacterium__TAV5
138	0	0	102	0	0	40	1.57512	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__Burkholderiales__Genera__incertae__sedis__Leptothrix__Leptothrix__cholodnii__Leptothrix__cholodnii__SP-6
133	0	0	106	0	0	39.8333	1.56395	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Verminephrobacter__Verminephrobacter__eiseniae__Verminephrobacter__eiseniae__EF01-2
128	0	0	105	0	0	38.8333	1.56047	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__unclassified__Caulobacteraceae__Caulobacteraceae__bacterium__OTSz_A_272
130	0	0	102	0	0	38.6667	1.56603	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Rhodoferax__Rhodoferax__antarcticus
127	0	0	102	0	0	38.1667	1.56298	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Beijerinckiaceae__Chelatococcus
0	0	0	100	0	129	38.1667	1.56772	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae
104	0	0	0	0	124	38	1.55811	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__aeruginosa__group__Pseudomonas__aeruginosa
128	0	0	100	0	0	38	1.56662	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__unclassified__Betaproteobacteria__Candidatus__Accumulibacter__Candidatus__Accumulibacter__phosphatis__Candidatus__Accumulibacter__phosphatis__clade__IIA__str.__UW-1
107	0	0	118	0	0	37.5	1.55197	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Octadecabacter
113	0	0	110	0	0	37.1667	1.5494	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Asticcacaulis__Asticcacaulis__excentricus__Asticcacaulis__excentricus__CB__48
117	0	0	104	0	0	36.8333	1.55321	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Beijerinckiaceae__Beijerinckia__Beijerinckia__indica__Beijerinckia__indica__subsp.__indica__Beijerinckia__indica__subsp.__indica__ATCC__9039
120	0	0	100	0	0	36.6667	1.55877	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter__Caulobacter__vibrioides__Caulobacter__crescentus__CB15
102	0	0	108	0	0	35	1.55014	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Spirochaetales__Spirochaetaceae__Treponema__Treponema__sp.__OMZ__838
102	0	0	105	0	0	34.5	1.54944	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Magnetospirillum
0	0	0	101	0	102	33.8333	1.54922	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bosea
0	101	0	0	101	0	33.6667	1.54919	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Kaistia__Kaistia__soli
0	100	0	0	100	0	33.3333	1.54919	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Planctomycetaceae__Gimesia__Gimesia__maris
0	100	0	0	100	0	33.3333	1.54919	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Xanthobacteraceae__Pseudolabrys__Pseudolabrys__sp.__Root1462
0	100	0	0	100	0	33.3333	1.54919	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__sp.__ok626
0	0	0	0	0	198	33	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Rhodocyclales__Rhodocyclaceae__Rugosibacter__Rugosibacter__aromaticivorans
0	0	0	187	0	0	31.1667	2.44949	root__Viruses__ssDNA__viruses__Microviridae__Gokushovirinae__unclassified__Gokushovirinae__Gokushovirinae__Bog1183_53
0	0	0	0	0	181	30.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__unclassified__Burkholderiales__(miscellaneous)__Burkholderiales__bacterium__66-5
0	0	0	0	0	170	28.3333	2.44949	root__cellular__organisms__Bacteria__PVC__group
169	0	0	0	0	0	28.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Methylobacteriaceae__Methylobacterium__Methylobacterium__nodulans__Methylobacterium__nodulans__ORS__2060
165	0	0	0	0	0	27.5	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Cyclobacteriaceae__Cyclobacterium__Cyclobacterium__marinum__Cyclobacterium__marinum__DSM__745
158	0	0	0	0	0	26.3333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Elizabethkingia
157	0	0	0	0	0	26.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Ruegeria__Ruegeria__mobilis__Ruegeria__mobilis__F1926
156	0	0	0	0	0	26	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseobacter__Roseobacter__litoralis__Roseobacter__litoralis__Och__149
0	0	0	0	0	156	26	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Clostridiales
155	0	0	0	0	0	25.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__loti__Mesorhizobium__loti__NZP2037
0	0	0	0	0	155	25.8333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales
